tipe_dokumen,judul_dokumen,status,nomor_peraturan,jenis_peraturan,tempat_penetapan,tanggal_penetapan,tanggal_pengundangan,sumber,sumber_detail,urusan_pemerintah,bidang_hukum,bahasa,pemrakarsa,penandatangan,peraturan_terkait,dokumen_terkait,hasil_uji_mk,pengarang,subjek,file_url,file_size,link
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"KEPUTUSAN PRESIDEN NOMOR 70 TAHUN 1951 TENTANG PEMBERIANG PANGKAT EFFECTIEF KEPADA MOHAMMAD BAHRUN, AMAT JANI, SUHARTO, SARBINI MARTODIHARDJO",-,Tidak Ada Lampiran,70,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp070.pdf,1760,https://jdihn.go.id/search/pusat/detail/841397
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 71 TAHUN 1951 TENTANG PENGANGKATAN MT HARJONO MENJADI LETNAN KOLONEL SEMENTARA DENGAN JABATAN ATASE MILITER DI NEGERI BELANDA,-,Tidak Ada Lampiran,71,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp071.pdf,1760,https://jdihn.go.id/search/pusat/detail/841398
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 72 TAHUN 1951 TENTANG PENGANGKATAN DR MOHAMMAD AZIL WIDJAJAKUSUMA SEBAGAI KEPALA DINAS HYGIENE TENTARA ANGKATAN DARAT DENGAN PANGKAT LETNAN KOLONEL,-,Tidak Ada Lampiran,72,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp072.pdf,1760,https://jdihn.go.id/search/pusat/detail/841399
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"KEPUTUSAN PRESIDEN NOMOR 73 TAHUN 1951 TENTANG PEMBERHENTIAN DARI JABATAN DAN MENGELUARKAN DARI DINAS TENTARA LETNAN KOLONEL ABDUL RIVAI, KOMANDAN BRIGADE III TERRITORIAL V",-,Tidak Ada Lampiran,73,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp073.pdf,1760,https://jdihn.go.id/search/pusat/detail/841400
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"KEPUTUSAN PRESIDEN NOMOR 74 TAHUN 1951 TENTANG MEREHABILITER LETNAN OTTO ABDUL RACHMAN, PERWIRA DPAD DENGAN PANGKAT MAYOR",-,Tidak Ada Lampiran,74,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp074.pdf,1760,https://jdihn.go.id/search/pusat/detail/841401
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 75 TAHUN 1951 TENTANG MEMBERHENTIKAN DENGAN HORMAT DARI JABATAN DAN MENGELUARKAN DARI DINAS ANGKATAN PERANG REPUBLIK INDONESIA LETNAN KOLONEL SUMARNO ANGGOTA ANGKATAN LAUT REPUBLIK INDONESIA,-,Tidak Ada Lampiran,75,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp075.pdf,1760,https://jdihn.go.id/search/pusat/detail/841402
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 76 TAHUN 1951 TENTANG MEMBERHENTIKAN DENGAN HORMAT ATAS PERMINTAAN SENDIRI DAN MENGELUARKAN DARI DINAS TENTARA RESERVE KOLONEL KAPRAWI,-,Tidak Ada Lampiran,76,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp076.pdf,1760,https://jdihn.go.id/search/pusat/detail/841403
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 77 TAHUN 1951 TENTANG PEMBEBASAN MR ICHSAN SEBAGAI SEKRETARIS JENDERAL KEMENTERIAN LUAR NEGERI MENGANGKAT SEBAGAI PERWIRA TINGGI PERWAKILAN REPUBLIK INDONESIA DI LUAR NEGERI,-,Tidak Ada Lampiran,77,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp077.pdf,1760,https://jdihn.go.id/search/pusat/detail/841404
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 78 TAHUN 1951 TENTANG PEMBEBASAN GANTI RUGI YANG AKAN DIPERTANGGUNGJAWABKAN OLEH BENDAHARA KANTOR TELEPON JAKARTA,-,Tidak Ada Lampiran,78,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp078.pdf,1760,https://jdihn.go.id/search/pusat/detail/841405
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 79 TAHUN 1951 TENTANG PEMBERHENTIAN KABINET NATSIR YANG DEMISIONER,-,Tidak Ada Lampiran,79,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp079.pdf,1760,https://jdihn.go.id/search/pusat/detail/841406
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"KEPUTUSAN PRESIDEN NOMOR 80 TAHUN 1951 TENTANG PENGANGKATAN PERDANA MENTERI, WAKIL PERDANA MENTERI DAN MENTERI DALAM KABINET BARU",-,Tidak Ada Lampiran,80,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp080.pdf,208580,https://jdihn.go.id/search/pusat/detail/841407
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 82 TAHUN 1951 TENTANG PENARIKAN T SIMITRO KOLOPAKING SEBAGAI MENTERI KETAHANAN DAN MENGANGKAT T SEWAKA SEBAGAI PENGGANTINYA,-,Tidak Ada Lampiran,82,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp082.pdf,1760,https://jdihn.go.id/search/pusat/detail/841408
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 83 TAHUN 1951 TENTANG PEMBERHENTIAN KOLONEL SUMARDJO DARI DINAS TENTARA,-,Tidak Ada Lampiran,83,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp083.pdf,1760,https://jdihn.go.id/search/pusat/detail/841409
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"KEPUTUSAN PRESIDEN NOMOR 84 TAHUN 1951 TENTANG PENETAPAN DELEGASI REPUBLIK INDONESIA KE INTERNATIONAL CIVIL AVIATION ORGANITATION (ICAO) KE V DI MONTREAL, KANADA",-,Tidak Ada Lampiran,84,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp084.pdf,230206,https://jdihn.go.id/search/pusat/detail/841410
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 85 TAHUN 1951 TENTANG PENGANGKATAN KETUA BESERTA ANGGOTA KANTOR PEMILIHAN PUSAT PROPINSI,-,Tidak Ada Lampiran,85,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp085.pdf,214062,https://jdihn.go.id/search/pusat/detail/841411
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 86 TAHUN 1951 TENTANG PEMBERHENTIAN KEDUDUKAN MENTERI BERKUASA PENUH KEPADA DR SUMITRO DJOJHADIKUSUMO,-,Tidak Ada Lampiran,86,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp086.pdf,207873,https://jdihn.go.id/search/pusat/detail/841412
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 87 TAHUN 1951 TENTANG PENGUBAHAN NAMA KEMENTERIAN PERDAGANGAN DAN PERINDUSTRIAN MENJADI KEMENTERIAN PEREKONOMIAN,-,Tidak Ada Lampiran,87,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp087.pdf,201215,https://jdihn.go.id/search/pusat/detail/841413
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 88 TAHUN 1951 TENTANG PEMBERHENTIAN DENGAN HORMA MAYOR JENDERAL IMAM SUDJAI DARI JABATANNYA SEBAGAI PANGLIMA DIVISI SUROPATI,-,Tidak Ada Lampiran,88,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp088.pdf,211275,https://jdihn.go.id/search/pusat/detail/841414
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 89 TAHUN 1951 TENTANG PENYESUANIAN MASA KERJA DAN TAMBAHAN GAJI MR SAUBARI,-,Tidak Ada Lampiran,89,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp089.pdf,204440,https://jdihn.go.id/search/pusat/detail/841415
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 90 TAHUN 1951 TENTANG PENCABUTAN KEMBALI KEPUTUSAN PRESIDEN NOMOR 39 TAHUN 1950 TENTANG PANITIA PERUBAHAN SISTEM PAJAK,-,Tidak Ada Lampiran,90,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp090.pdf,1760,https://jdihn.go.id/search/pusat/detail/841416
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 91 TAHUN 1951 TENTANG PEMBERHENTIAN SAUDARA PRAWOTO MANGKUSASMITO SEBAGAI WAKIL KETUA PANITIA PERUMAHAN SISTEM PAJAK,-,Tidak Ada Lampiran,91,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp091.pdf,1760,https://jdihn.go.id/search/pusat/detail/841417
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"KEPUTUSAN PRESIDEN NOMOR 92 TAHUN 1951 TENTANG PEMBENTUKAN SUATU PANITIA PERUBAHAN SISTEM PAJAK, PENGANGKATAN KETUA, WAKIL KETUA DAN ANGGOTA",-,Tidak Ada Lampiran,92,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp092.pdf,215134,https://jdihn.go.id/search/pusat/detail/841418
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 93 TAHUN 1951 TENTANG PENGANGKATAN DELEGASI REPUBLIK INDONESIA KE GENERAL CONFERENCE UNESCO DI PAKISTAN,-,Tidak Ada Lampiran,93,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp093.pdf,1760,https://jdihn.go.id/search/pusat/detail/841419
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 95 TAHUN 1951 TENTANG PEMBERIAN PANGKAT EFEKTIF KEPADA LETNAN KOLONEL DR AZIZ SALEH DAN LETNAN KOLONEL Z LUBIS,-,Tidak Ada Lampiran,95,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp095.pdf,210944,https://jdihn.go.id/search/pusat/detail/841420
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 96 TAHUN 1951 TENTANG PENUNJUKAN DELEGASI REPUBLIK INDONESIA UNTUK MENGHADIRI SIDANG KE 34 ILO DI GENEVE,-,Tidak Ada Lampiran,96,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp096.pdf,1760,https://jdihn.go.id/search/pusat/detail/841421
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 97 TAHUN 1951 TENTANG PERUBAHAN KEPUTUSAN PRESIDEN NOMOR 27 DAN 28 TAHUN 1951 TENTANG DEWAN URUSAN PEGAWAI,-,Tidak Ada Lampiran,97,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp097.pdf,1760,https://jdihn.go.id/search/pusat/detail/841422
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 98 TAHUN 1951 TENTANG PENGANGKATAN T SAMADIKUN SEBAGAI GUBERNUR DAERAH PROPINSI JAWA TIMUR,-,Tidak Ada Lampiran,98,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp098.pdf,1760,https://jdihn.go.id/search/pusat/detail/841423
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 99 TAHUN 1951 TENTANG PENGANGKATAN TEUNGKU MOHAMMAD DAOED BEUREUEH SEBGAI GUBERNUR PROPINSI ACEH,-,Tidak Ada Lampiran,99,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp099.pdf,1760,https://jdihn.go.id/search/pusat/detail/841424
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 100 TAHUN 1951 TENTANG PEMBERHENTIAN DAN PENGANGKATAN HAKIM PERWIRA PADA PENGADILAN-PENGADILAN TENTARA DI JAWA DAN MADURA,-,Tidak Ada Lampiran,100,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp100.pdf,1760,https://jdihn.go.id/search/pusat/detail/841425
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 101 TAHUN 1951 TENTANG PEMBERHENTIAN MR MUHAMMAD YAMIN SEBAGAI MENTERI KEHAKIMAN,-,Tidak Ada Lampiran,101,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp101.pdf,1760,https://jdihn.go.id/search/pusat/detail/841426
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 102 TAHUN 1951 TENTANG MUTASI T SEWAKA SEBAGAI MENTERI PERTAHANAN,-,Tidak Ada Lampiran,102,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp102.pdf,1760,https://jdihn.go.id/search/pusat/detail/841427
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 103 TAHUN 1951 TENTANG MUTASI MENTERI KEHAKIMAN AD INTERIM,-,Tidak Ada Lampiran,103,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp103.pdf,1760,https://jdihn.go.id/search/pusat/detail/841428
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 104 TAHUN 1951 TENTANG DELRI KONGRES TRANSFUSI DARAH,-,Tidak Ada Lampiran,104,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp104.pdf,230379,https://jdihn.go.id/search/pusat/detail/841429
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 105 TAHUN 1951 TENTANG PENSIUN LETNAN KOLONEL ISKANDAR IDRIS,-,Tidak Ada Lampiran,105,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp105.pdf,212285,https://jdihn.go.id/search/pusat/detail/841430
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 106 TAHUN 1951 TENTANG CUTI SAKIT T SEWAKA,-,Tidak Ada Lampiran,106,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp106.pdf,214685,https://jdihn.go.id/search/pusat/detail/841431
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 107 TAHUN 1951 TENTANG PENANGGUHAN CUTI AP VAN GOGH,-,Tidak Ada Lampiran,107,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp107.pdf,214498,https://jdihn.go.id/search/pusat/detail/841432
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 110 TAHUN 1951 TENTANG MENGANGKAT T RUSLAN MULJOHARDJO SEBAGAI GUBERNUR KEPALA DAERAH PROPINSI SUMATERA TENGAH,-,Tidak Ada Lampiran,110,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp110.pdf,331497,https://jdihn.go.id/search/pusat/detail/841433
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 111 TAHUN 1951 TENTANG PENETAPAN GAJI T SUDIRO,-,Tidak Ada Lampiran,111,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp111.pdf,295308,https://jdihn.go.id/search/pusat/detail/841434
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 112 TAHUN 1951 TENTANG PENERIMAAN GAJI T MOHAMMAD SANUSI HARDJADINATA,-,Tidak Ada Lampiran,112,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp112.pdf,293737,https://jdihn.go.id/search/pusat/detail/841435
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 113 TAHUN 1951 TENTANG PEMBERHENTIAN LETNAN KOLONEL ISKANDAR SULYNAN,-,Tidak Ada Lampiran,113,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp113.pdf,215743,https://jdihn.go.id/search/pusat/detail/841436
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 114 TAHUN 1951 TENTANG PEMBERHENTIAN LETNAN KOLONEL CADANGAN J TAHISA,-,Tidak Ada Lampiran,114,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp114.pdf,217885,https://jdihn.go.id/search/pusat/detail/841437
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 115 TAHUN 1951 TENTANG PEMBERHENTIAN KOLONEL DJAMAT PURBA,-,Tidak Ada Lampiran,115,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp115.pdf,204019,https://jdihn.go.id/search/pusat/detail/841438
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 116 TAHUN 1951 TENTANG PEMBERHENTIAN DR KOLONEL SINGAWINATA,-,Tidak Ada Lampiran,116,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp116.pdf,217816,https://jdihn.go.id/search/pusat/detail/841439
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 117 TAHUN 1951 TENTANG MUTASI DR SUMITRO DJOJOHADIKUSUMO SEBAGAI KOMISARIS PEMERINTAH PADA DE JAVASCHE BANK,-,Tidak Ada Lampiran,117,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp117.pdf,222963,https://jdihn.go.id/search/pusat/detail/841440
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,KEPUTUSAN PRESIDEN NOMOR 118 TAHUN 1951 TENTANG PANITIA NASIONALISASI DE JAVASCHE BANK,-,Tidak Ada Lampiran,118,KEPUTUSAN PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1951kp118.pdf,222761,https://jdihn.go.id/search/pusat/detail/841441
